id,src_id,pos,player,team,rush_att,rush_yds,rush_tds,rec_yds,rec_tds,rec,rec_tgt,data_src,fumbles_lost,site_pts,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
16161,2569558,RB,Bijan Robinson,ATL,NA,69.65,0.49,26,0.12,3.48,NA,NFL,0.12,16.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16162,2569747,RB,Jahmyr Gibbs,DET,NA,60.31,0.47,28.58,0.14,3.82,NA,NFL,0.07,16.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16167,2570062,RB,De'Von Achane,MIA,NA,60.61,0.45,27.79,0.15,3.59,NA,NFL,0.07,15.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14802,2564148,RB,Jonathan Taylor,IND,NA,79.47,0.65,14.88,0.06,1.95,NA,NFL,0.13,15.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13132,2558019,RB,Alvin Kamara,NO,NA,62.78,0.45,24.66,0.12,3.34,NA,NFL,0.08,15.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13604,2560968,RB,Saquon Barkley,PHI,NA,71.57,0.43,19.92,0.13,2.69,NA,NFL,0.12,14.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13146,2557978,RB,James Conner,ARI,NA,71.61,0.57,15.52,0.07,2.08,NA,NFL,0.08,14.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15259,2566343,RB,Rhamondre Stevenson,NE,NA,64.69,0.43,19.15,0.07,2.6,NA,NFL,0.06,13.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15972,2569257,RB,Jordan Mason,SF,NA,77.36,0.55,9.88,0.09,1.34,NA,NFL,0.04,13.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13131,2557976,RB,Joe Mixon,HOU,NA,59.73,0.44,20.64,0.07,2.83,NA,NFL,0.07,13.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14073,2562377,RB,Josh Jacobs,GB,NA,63.87,0.48,17.37,0.08,2.41,NA,NFL,0.06,13.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15715,2567328,RB,James Cook,BUF,NA,66.59,0.44,16.82,0.1,2.17,NA,NFL,0.07,13.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12626,2556075,RB,Derrick Henry,BAL,NA,70.06,0.64,8.05,0.03,1.11,NA,NFL,0.06,12.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13319,2558116,RB,Aaron Jones,MIN,NA,51.36,0.35,20,0.15,2.7,NA,NFL,0.06,12.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15711,2568282,RB,Kenneth Walker III,SEA,NA,64.52,0.47,12.32,0.05,1.69,NA,NFL,0.07,12.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15710,2567862,RB,Kyren Williams,LAR,NA,56.58,0.47,15.58,0.06,2.1,NA,NFL,0.11,12.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15253,2566157,RB,Travis Etienne,JAX,NA,49.53,0.34,21.73,0.06,2.89,NA,NFL,0.11,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15721,2568315,RB,Rachaad White,TB,NA,46.61,0.32,21.58,0.12,2.92,NA,NFL,0.11,12.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14085,2562699,RB,Tony Pollard,TEN,NA,56.64,0.36,15.33,0.07,2.1,NA,NFL,0.06,11.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14071,2562502,RB,David Montgomery,DET,NA,56.67,0.57,9.11,0.06,1.24,NA,NFL,0.06,11.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15254,2566448,RB,Najee Harris,PIT,NA,60.19,0.44,10.78,0.06,1.48,NA,NFL,0.06,11.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15713,2567469,RB,Jerome Ford,CLE,NA,52.49,0.37,14.77,0.05,2.07,NA,NFL,0.08,11.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14800,2563548,RB,J.K. Dobbins,LAC,NA,59,0.35,11.81,0.07,1.55,NA,NFL,0.1,10.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15716,2568348,RB,Brian Robinson,WAS,NA,50.51,0.38,13.39,0.07,1.82,NA,NFL,0.06,10.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14080,2562734,RB,Devin Singletary,NYG,NA,51.36,0.28,15.34,0.06,2.16,NA,NFL,0.06,10.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14798,2563617,RB,Zack Moss,CIN,NA,45.8,0.38,14.12,0.06,1.92,NA,NFL,NA,10.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14797,2563965,RB,D'Andre Swift,CHI,NA,45.28,0.34,15.18,0.06,2.07,NA,NFL,0.06,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15256,2566049,RB,Javonte Williams,DEN,NA,40.91,0.24,17.24,0.06,2.39,NA,NFL,0.05,9.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13133,2558138,RB,Samaje Perine,KC,NA,31.63,0.26,18.67,0.1,2.53,NA,NFL,0.03,9.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16612,2572847,RB,Carson Steele,KC,NA,45.1,0.38,7.46,0.02,0.99,NA,NFL,0.02,8.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12447,2553728,RB,Raheem Mostert,MIA,NA,39.84,0.33,9.88,0.05,1.38,NA,NFL,0.05,8.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15714,2567883,RB,Zamir White,LV,NA,45.02,0.32,8.17,0.04,1.12,NA,NFL,0.05,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15742,2568493,RB,Jaylen Warren,PIT,NA,29.88,0.18,16.2,0.11,2.23,NA,NFL,0.05,8.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12625,2555224,RB,Ezekiel Elliott,DAL,NA,34.11,0.29,12.59,0.06,1.73,NA,NFL,0.05,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15261,2565899,RB,Chuba Hubbard,CAR,NA,38.39,0.24,11.61,0.07,1.63,NA,NFL,0.07,8.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13404,2559169,RB,Austin Ekeler,WAS,NA,22.29,0.17,18.94,0.12,2.49,NA,NFL,0.05,8.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16165,2569795,RB,Tyjae Spears,TEN,NA,27.13,0.16,16.43,0.11,2.24,NA,NFL,0.04,8.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16169,2570335,RB,Zach Charbonnet,SEA,NA,29.13,0.2,14.04,0.08,1.95,NA,NFL,0.07,7.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15723,2567907,RB,Ty Chandler,MIN,NA,31.54,0.19,13.55,0.08,1.79,NA,NFL,0.07,7.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14823,2565295,RB,Rico Dowdle,DAL,NA,34.38,0.22,10.24,0.06,1.4,NA,NFL,0.03,7.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13850,2561324,RB,Gus Edwards,LAC,NA,37.95,0.33,6.13,0.05,0.82,NA,NFL,0.05,7.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16181,2569642,RB,Chase Brown,CIN,NA,23.77,0.15,15.73,0.06,2.06,NA,NFL,0.03,7.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16390,2570942,RB,Jaleel McLaughlin,DEN,NA,26.22,0.15,14.41,0.06,1.94,NA,NFL,0.05,7.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14223,2562682,RB,Alexander Mattison,LV,NA,19.17,0.11,15.49,0.15,2.17,NA,NFL,0.07,7.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13134,2557994,RB,D'Onta Foreman,CLE,NA,35.75,0.24,7.85,0.03,1.06,NA,NFL,0.03,6.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16598,2572546,RB,Bucky Irving,TB,NA,30.35,0.23,8.12,0.05,1.11,NA,NFL,0.07,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16164,2569882,RB,Tank Bigsby,JAX,NA,29.43,0.27,7.2,0.01,1.04,NA,NFL,NA,6.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14086,2562407,RB,Justice Hill,BAL,NA,7.89,0.06,17.61,0.12,2.42,NA,NFL,NA,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15712,2567232,RB,Tyler Allgeier,ATL,NA,29.95,0.16,6.96,0.05,0.99,NA,NFL,0.05,5.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14079,2562722,RB,Miles Sanders,CAR,NA,22.97,0.12,10.53,0.01,1.44,NA,NFL,0.03,5.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14852,2565276,RB,Antonio Gibson,NE,NA,25.37,0.21,6.98,0.02,0.93,NA,NFL,0.06,5.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16596,2572354,RB,Braelon Allen,NYJ,NA,24.03,0.17,8.14,0.02,1.12,NA,NFL,0.04,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15717,2567685,RB,Dameon Pierce,HOU,NA,26.51,0.18,4.29,NA,0.58,NA,NFL,0.06,4.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16432,2570912,RB,Emanuel Wilson,GB,NA,20.12,0.17,4.16,0.04,0.56,NA,NFL,NA,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14095,2562293,RB,Ty Johnson,BUF,NA,5.81,0.04,11.35,0.11,1.57,NA,NFL,NA,4.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15271,2565926,RB,Khalil Herbert,CHI,NA,16.97,0.21,4.53,0.03,0.6,NA,NFL,0.04,4.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16603,2571862,RB,Ray Davis,BUF,NA,19.28,0.13,4.97,0.04,0.64,NA,NFL,NA,4.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13139,2558204,RB,Jamaal Williams,NO,NA,18.83,0.15,3.75,0.01,0.52,NA,NFL,NA,3.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16385,2571065,RB,Emari Demercado,ARI,NA,10.18,0.06,8.09,0.06,1.11,NA,NFL,0.06,3.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16594,2572405,RB,Trey Benson,ARI,NA,13.4,0.1,4.82,0.03,0.67,NA,NFL,0.03,3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15255,2566397,RB,Kenneth Gainwell,PHI,NA,11.1,0.06,6.15,0.06,0.83,NA,NFL,0.06,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16747,2572351,RB,Tyrone Tracy Jr.,NYG,NA,7.69,0.05,6.23,0.06,0.83,NA,NFL,NA,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16605,2571808,RB,Jase McClellan,ATL,NA,6.7,0.06,4.47,0.06,0.6,NA,NFL,NA,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11225,2540145,RB,Cordarrelle Patterson,PIT,NA,7.93,0.06,3.93,NA,0.52,NA,NFL,NA,2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
16593,2572189,RB,Blake Corum,LAR,NA,11.14,0.1,2.13,0.01,0.28,NA,NFL,0.02,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16610,2572261,RB,Jaylen Wright,MIA,NA,7,0.05,3.42,0.04,0.51,NA,NFL,NA,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16176,2569699,RB,Deuce Vaughn,DAL,NA,7.89,0.06,3.58,NA,0.46,NA,NFL,NA,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16688,2572498,RB,Isaac Guerendo,SF,NA,9.98,0.08,1.82,0.01,0.24,NA,NFL,0.01,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16175,2569615,RB,Roschon Johnson,CHI,NA,4.51,0.04,4.57,0.04,0.6,NA,NFL,0.03,1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14799,2564319,RB,Cam Akers,HOU,NA,10.57,0.06,1.2,NA,0.16,NA,NFL,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13148,2559362,RB,Dare Ogunbowale,HOU,NA,2.61,NA,5.49,NA,0.75,NA,NFL,NA,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14017,2560938,RB,Jeff Wilson,MIA,NA,6.67,0.06,1.82,NA,0.25,NA,NFL,NA,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15726,2569185,RB,Ronnie Rivers,LAR,NA,6.74,0.06,1.76,NA,0.24,NA,NFL,NA,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15257,2566544,RB,Trey Sermon,IND,NA,4.32,0.03,2.73,0.01,0.36,NA,NFL,NA,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16424,2570768,RB,Jordan Mims,NO,NA,4.99,0.06,1.11,NA,0.18,NA,NFL,NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16601,2572390,RB,Will Shipley,PHI,NA,3.58,0.03,1.89,0.02,0.25,NA,NFL,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14331,2563327,RB,D'Ernest Johnson,JAX,NA,8.42,NA,1.1,NA,0.14,NA,NFL,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16678,2572021,RB,Sione Vaki,DET,NA,3.64,NA,3.13,NA,0.41,NA,NFL,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14727,2562834,RB,Craig Reynolds,DET,NA,1.36,0.01,3.05,0.01,0.41,NA,NFL,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15730,2567595,RB,Tyler Goodson,IND,NA,2.84,0.02,1.78,0.01,0.24,NA,NFL,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14817,2564040,RB,Patrick Taylor,SF,NA,4.9,0.01,1.05,0.01,0.14,NA,NFL,0.01,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16173,2570158,RB,Eric Gray,NYG,NA,4.03,0.03,0.99,NA,0.14,NA,NFL,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14815,2565144,RB,DeeJay Dallas,ARI,NA,2.52,NA,2.07,NA,0.29,NA,NFL,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14083,2562665,RB,Travis Homer,CHI,NA,3.37,NA,1.67,NA,0.24,NA,NFL,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16757,2572486,RB,Kimani Vidal,LAC,NA,3.03,0.03,1.05,NA,0.14,NA,NFL,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16803,2573106,RB,Blake Watson,DEN,NA,1.85,0.02,1.55,0.01,0.21,NA,NFL,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16752,2572360,RB,Isaiah Davis,NYJ,NA,2.9,0.02,1.23,NA,0.17,NA,NFL,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
